x, y, theta, stamp, 
1.8297065496444702, 0.9653339385986328, 0.030040989860176386, 1761314103005821588, 
1.8422662019729614, 0.9656534790992737, 0.03045870270865967, 1761314103106849316, 
1.8571159839630127, 0.9663899540901184, 0.028420488293966754, 1761314103216109641, 
1.869191288948059, 0.9668269753456116, 0.030001441496041902, 1761314103317132026, 
1.8809341192245483, 0.9671885371208191, 0.030686410429415403, 1761314103409826535, 
1.8932757377624512, 0.9676367044448853, 0.029550124189662387, 1761314103511063521, 
1.9058208465576172, 0.9681651592254639, 0.02850969673504703, 1761314103614787258, 
1.9169877767562866, 0.9685253500938416, 0.03028494717762993, 1761314103715941193, 
1.927437424659729, 0.9688208103179932, 0.031054787285791027, 1761314103805833378, 
1.9394015073776245, 0.9693532586097717, 0.031054776105208192, 1761314103910941224, 
1.9491162300109863, 0.9697432518005371, 0.0325980296313327, 1761314104001064358, 
1.960486650466919, 0.9700760841369629, 0.03386663816008761, 1761314104110889647, 
1.971066951751709, 0.9706542491912842, 0.03386663816008761, 1761314104210839349, 
1.981448769569397, 0.9711791276931763, 0.03519459698199226, 1761314104310858863, 
1.9906980991363525, 0.9714847803115845, 0.03567167042031746, 1761314104400332168, 
2.001882553100586, 0.9720103144645691, 0.03352143375824387, 1761314104510933488, 
2.0117437839508057, 0.972550630569458, 0.03352143375824387, 1761314104609844226, 
2.0211329460144043, 0.9727492928504944, 0.03352143375824387, 1761314104710890325, 
2.0317764282226562, 0.9732311367988586, 0.03307297179234213, 1761314104819973676, 
2.040170907974243, 0.9734126329421997, 0.03196054990193005, 1761314104910907861, 
2.049031972885132, 0.9738540649414062, 0.030520777096978535, 1761314105009847603, 
2.0577564239501953, 0.9744724631309509, 0.03131328862217399, 1761314105110871729, 
2.0649936199188232, 0.974815845489502, 0.031249176474449636, 1761314105202706724, 
2.0747926235198975, 0.9749603867530823, 0.030385646768466765, 1761314105309991094, 
2.083199977874756, 0.9753356575965881, 0.03141607694571326, 1761314105409850953, 
2.091242551803589, 0.9758508801460266, 0.03239285223070369, 1761314105509872299, 
2.099612236022949, 0.9762073755264282, 0.03276214840166593, 1761314105620055706, 
2.1065709590911865, 0.9764155149459839, 0.03126536622351842, 1761314105711087575, 
2.114516496658325, 0.9768080115318298, 0.030400885885294156, 1761314105810013790, 
2.1222612857818604, 0.9772033095359802, 0.030400908244715946, 1761314105910024781, 
2.1289780139923096, 0.9773204326629639, 0.030400930603413718, 1761314106001266617, 
2.136382579803467, 0.9777476787567139, 0.030471293807437853, 1761314106110964845, 
2.14369797706604, 0.9778640270233154, 0.02986406654847464, 1761314106209935178, 
2.1509344577789307, 0.978129506111145, 0.028631205500247902, 1761314106309927998, 
2.1584463119506836, 0.9785778522491455, 0.02846908112266843, 1761314106420248080, 
2.1644551753997803, 0.9787721633911133, 0.028978346294139895, 1761314106511386304, 
2.170534133911133, 0.9789335131645203, 0.02801777545680634, 1761314106613261978, 
2.1766440868377686, 0.9790822267532349, 0.027178562262270604, 1761314106710409437, 
2.1827359199523926, 0.9794143438339233, 0.02800586219247505, 1761314106802263545, 
2.1893417835235596, 0.9795659184455872, 0.027879756657253885, 1761314106911889678, 
2.195345640182495, 0.9797873497009277, 0.02743298430063556, 1761314107010978701, 
2.201145648956299, 0.980002760887146, 0.027362894411741164, 1761314107109101897, 
2.207622766494751, 0.9803304672241211, 0.028761902170201466, 1761314107219025598, 
2.2120540142059326, 0.9805008172988892, 0.02893619238416536, 1761314107299129090, 
2.218820095062256, 0.9806951880455017, 0.029072815568960804, 1761314107411155708, 
2.2237722873687744, 0.9807735681533813, 0.027948236447987274, 1761314107508925588, 
2.228955030441284, 0.98096764087677, 0.02746452121529697, 1761314107601324617, 
2.2340352535247803, 0.9811516404151917, 0.027726294612438022, 1761314107697962461, 
2.2399168014526367, 0.9813291430473328, 0.02790057283700879, 1761314107809926444, 
2.2447290420532227, 0.9815069437026978, 0.02746905392712907, 1761314107907912042, 
2.2466928958892822, 0.9814924597740173, 0.027467611933104204, 1761314107950933565, 
2.254761219024658, 0.9818140864372253, 0.026845620775183324, 1761314108111598290, 
2.259345054626465, 0.9819501638412476, 0.02672260699405855, 1761314108210922177, 
2.2639217376708984, 0.9821243286132812, 0.025509095516769623, 1761314108306963879, 
2.2680609226226807, 0.9822671413421631, 0.024246949949233976, 1761314108401814628, 
2.273303508758545, 0.9824351668357849, 0.02444555490407627, 1761314108510824459, 
2.2780678272247314, 0.9827063679695129, 0.02530002042526899, 1761314108610966583, 
2.281853199005127, 0.982779860496521, 0.0258441000264406, 1761314108706929533, 
2.286691427230835, 0.982787013053894, 0.023731267228151748, 1761314108821080808, 
2.290288209915161, 0.9828738570213318, 0.023023878072654495, 1761314108911168921, 
2.2942702770233154, 0.9829710721969604, 0.02277521371808592, 1761314109010901597, 
2.29811429977417, 0.9832247495651245, 0.02200083250062482, 1761314109105933871, 
2.301933765411377, 0.983255922794342, 0.02225116577754017, 1761314109201251965, 
2.305839776992798, 0.983449399471283, 0.021380724764167174, 1761314109311126022, 
2.309844970703125, 0.9834767580032349, 0.0213807359419029, 1761314109410950288, 
2.313542604446411, 0.983586311340332, 0.021380747118799368, 1761314109512206336, 
2.317429304122925, 0.9836112260818481, 0.021380760160042298, 1761314109621315839, 
2.3207011222839355, 0.9838003516197205, 0.02138077133777803, 1761314109710988788, 
2.3239691257476807, 0.9838675260543823, 0.022219513405918868, 1761314109810916661, 
2.3272652626037598, 0.9838429093360901, 0.022219513405918868, 1761314109910935816, 
2.3306005001068115, 0.9838389754295349, 0.022219513405918868, 1761314110001507294, 
2.334273338317871, 0.9841680526733398, 0.022219513405918868, 1761314110110971341, 
2.3368935585021973, 0.9843031167984009, 0.020956880251266557, 1761314110205961263, 
2.340385913848877, 0.9842402338981628, 0.021050309073037014, 1761314110305968020, 
