acc_x (m/s^2), acc_y (m/s^2), angular_z (rad/s), stamp, 
0.047849833965301514, 0.25512510538101196, 0.5173955415571005, 1759503131653855582, 
0.46188926696777344, 0.3688482642173767, 0.5253920103195471, 1759503131683712334, 
0.14105957746505737, -0.4248644709587097, 0.5229569193690101, 1759503131713770534, 
-0.2494465708732605, 0.0028914809226989746, 0.49252077451753723, 1759503131743842564, 
-0.2322649359703064, 0.13732022047042847, 0.4942560363852927, 1759503131774148529, 
0.13588249683380127, -0.08366292715072632, 0.4896471828944395, 1759503131804670482, 
0.02269500494003296, 0.02086961269378662, 0.45814062940251643, 1759503131837005043, 
-0.10085725784301758, 0.10794883966445923, 0.5504373414618885, 1759503131864379621, 
0.5995108485221863, 0.04580658674240112, 0.5119165847447537, 1759503131894008757, 
0.2250732183456421, -0.1194581389427185, 0.45368896191754765, 1759503131917065482, 
0.24775105714797974, -0.0829017162322998, 0.562515992257201, 1759503131954174100, 
0.2358340620994568, -0.1751520037651062, 0.4996752749071849, 1759503131984150738, 
-0.26914846897125244, 0.13762271404266357, 0.48469444598804445, 1759503132014267442, 
-0.2012854814529419, 0.09868013858795166, 0.4885229313123665, 1759503132044436946, 
0.08827364444732666, 0.03182166814804077, 0.4549552779132261, 1759503132077144773, 
-0.07141125202178955, 0.29302144050598145, 0.5442051941173943, 1759503132104431843, 
0.06547409296035767, -0.19307440519332886, 0.5024965577084571, 1759503132134428705, 
0.08636283874511719, -0.08285170793533325, 0.4847630673993938, 1759503132164572978, 
-0.7049330472946167, -0.11445432901382446, 0.46480549331818727, 1759503132194473888, 
-0.2708229422569275, -0.043615520000457764, 0.4290012844932545, 1759503132224492437, 
0.542437732219696, -0.0041880011558532715, 0.4332871659759474, 1759503132254544177, 
0.5423207879066467, -0.20160400867462158, 0.4901934013717811, 1759503132283935369, 
0.03515827655792236, 0.27948832511901855, 0.4653185294230643, 1759503132316850853, 
-0.16876614093780518, 0.15295320749282837, 0.4973992572070921, 1759503132347335601, 
-0.314117431640625, -0.6137378215789795, 0.5249112099633798, 1759503132374708056, 
0.39057236909866333, 0.46637439727783203, 0.48993950036922407, 1759503132404893817, 
-0.14975982904434204, 0.7372989058494568, 0.48558114700783034, 1759503132434803555, 
0.023955702781677246, -0.7623182535171509, 0.47744522605564704, 1759503132464828985, 
0.3142404556274414, 0.005709588527679443, 0.5097897154093741, 1759503132494872373, 
0.06973659992218018, 0.5473470687866211, 0.5092355270087765, 1759503132523914435, 
0.051313161849975586, -0.4581819772720337, 0.4701122553817785, 1759503132556687244, 
0.17349153757095337, 0.18625354766845703, 0.5032853152504151, 1759503132588285589, 
0.03480952978134155, 0.22024327516555786, 0.5334238892429338, 1759503132625169797, 
0.05594092607498169, 0.276201069355011, 0.5130607825527117, 1759503132655491242, 
-0.05762648582458496, 0.06703567504882812, 0.5046802225806785, 1759503132685116641, 
-0.16415762901306152, -0.13325351476669312, 0.45378158370966315, 1759503132717165246, 
-0.07473641633987427, 0.07381939888000488, 0.45470335705651116, 1759503132747853999, 
-1.3545430898666382, -0.17738312482833862, 0.4788424088534166, 1759503132775498466, 
-1.1785473823547363, 0.03953957557678223, 0.35364096774117404, 1759503132805299793, 
-1.2673451900482178, -0.03750932216644287, 0.23642090644478542, 1759503132828641983, 
-0.32855224609375, -0.272316038608551, 0.23244357478212843, 1759503132855658164, 
-0.7287473678588867, -0.30468565225601196, 0.14114676555031427, 1759503132885348095, 
-0.5315821170806885, -0.03999209403991699, 0.08481972615486115, 1759503132909194776, 
-0.49279236793518066, 0.08056628704071045, 0.07391302754221264, 1759503132945451880, 
-0.004667997360229492, -0.06255686283111572, 0.017623179631178064, 1759503132975531108, 
0.21577852964401245, -0.14781039953231812, -0.018785744176331436, 1759503133005517345, 
-0.1561892032623291, -0.011515915393829346, -0.020314194118440123, 1759503133037173368, 
0.14290183782577515, -0.060100257396698, 0.010370368551657924, 1759503133068812202, 
0.07303881645202637, 0.015114009380340576, 0.002185451940051798, 1759503133095808809, 
0.0517733097076416, -0.0900384783744812, -0.00589933180937947, 1759503133125756049, 
-0.042497873306274414, -0.08126294612884521, 0.0009445484460570807, 1759503133154958452, 
-0.08235388994216919, -0.011351406574249268, 0.004132910571940915, 1759503133184909114, 
-0.03275418281555176, -0.03986966609954834, -0.0024043530011750285, 1759503133216077969, 
0.6892598271369934, 0.018278121948242188, 0.012601337843565548, 1759503133245878460, 
1.0625183582305908, -0.007851243019104004, 0.18140049021745375, 1759503133275912618, 
1.5501518249511719, 0.33169353008270264, 0.17815937225323678, 1759503133308658952, 
0.48266780376434326, 0.015157938003540039, 0.20978289616670787, 1759503133336122884, 
0.2212488055229187, -0.1579567790031433, 0.2745232112272121, 1759503133366213255, 
0.36717838048934937, 0.3323318362236023, 0.34565462731232666, 1759503133396141461, 
0.9537048935890198, -0.018073856830596924, 0.35389681401964357, 1759503133426199269, 
0.6167231202125549, 0.0869441032409668, 0.3929893197662205, 1759503133456206658, 
0.6341935992240906, 0.4637433886528015, 0.4593900251102097, 1759503133486289154, 
0.1253839135169983, 0.7085886001586914, 0.49281311035381226, 1759503133517022399, 
0.6730868220329285, -0.04925882816314697, 0.5046114268276976, 1759503133548090085, 
0.00828695297241211, -0.774176299571991, 0.5597079853463106, 1759503133576408816, 
-0.36732304096221924, 0.24942147731781006, 0.5043539071972817, 1759503133606575667, 
-0.0641409158706665, 0.9992698431015015, 0.5012305047311714, 1759503133636415184, 
-0.907704770565033, -0.5397477149963379, 0.4290003068518956, 1759503133659019107, 
0.39834415912628174, -0.9475537538528442, 0.5387525860832368, 1759503133696483762, 
-0.25107383728027344, 0.5401313304901123, 0.5274179056192961, 1759503133726700576, 
0.7858755588531494, 1.0225937366485596, 0.5208398738802142, 1759503133755921469, 
-0.1868268847465515, 0.01128387451171875, 0.4257971924717434, 1759503133789244931, 
0.1932961344718933, -0.898981511592865, 0.48110853388529495, 1759503133819826515, 
0.7672145366668701, 0.3850399851799011, 0.5692404386650247, 1759503133847288249, 
-0.12166035175323486, 0.7659223079681396, 0.49372636604587633, 1759503133876741753, 
-0.6408601999282837, 0.186814546585083, 0.4928885055279288, 1759503133905781839, 
-0.9311161041259766, -0.6224643588066101, 0.4636144504759945, 1759503133936835983, 
0.4686766266822815, -0.1036076545715332, 0.5152200494397218, 1759503133965915697, 
-0.18925559520721436, 0.6324851512908936, 0.5365147173435441, 1759503133997113276, 
0.5780722498893738, 0.3955357074737549, 0.5483046713849877, 1759503134028630859, 
-0.13338935375213623, -0.19258874654769897, 0.4959965344924325, 1759503134060017049, 
-0.5156894326210022, -0.17448103427886963, 0.5471582857534134, 1759503134097084127, 
-0.0880081057548523, -0.5544955134391785, 0.4972497260929121, 1759503134127403315, 
-0.2468070387840271, 0.3835652470588684, 0.5110634576615902, 1759503134157403176, 
0.047996461391448975, 0.49976301193237305, 0.4666663072612312, 1759503134189326056, 
0.4144778251647949, -0.06505024433135986, 0.4725562139139913, 1759503134220605793, 
