x (m), y (m), th (rad), stamp, 
2.6208817958831787, -2.669037342071533, 2.060287441501258, 1759502844678272602, 
2.619565963745117, -2.6662158966064453, 2.0712976521350615, 1759502844729321455, 
2.6180450916290283, -2.663710832595825, 2.080593154598418, 1759502844778179454, 
2.616626024246216, -2.6609294414520264, 2.0902626370227595, 1759502844828193474, 
2.6151225566864014, -2.658238172531128, 2.1004192708505727, 1759502844878344377, 
2.613861322402954, -2.6562774181365967, 2.1083391632147683, 1759502844918138924, 
2.6125028133392334, -2.653653860092163, 2.118858583610073, 1759502844967959579, 
2.6109747886657715, -2.6513237953186035, 2.1286540074112503, 1759502845018405566, 
2.6089396476745605, -2.6480343341827393, 2.1396184612532485, 1759502845079179397, 
2.6073379516601562, -2.6454763412475586, 2.1485747822997596, 1759502845128246072, 
2.6055991649627686, -2.6430234909057617, 2.1578445948604204, 1759502845178224865, 
2.604133367538452, -2.6407086849212646, 2.1678773450425974, 1759502845228167462, 
2.6024186611175537, -2.6382601261138916, 2.177987082022518, 1759502845278586488, 
2.6009647846221924, -2.6362645626068115, 2.1861483586599113, 1759502845318260937, 
2.599351406097412, -2.633779287338257, 2.1957895577105484, 1759502845368579801, 
2.5968093872070312, -2.6303884983062744, 2.2091235621503125, 1759502845438490866, 
2.5954809188842773, -2.628577709197998, 2.21685886610904, 1759502845478360694, 
2.5937955379486084, -2.6262543201446533, 2.2281840670596718, 1759502845528269127, 
2.5919785499572754, -2.624077558517456, 2.2388814438983853, 1759502845578200354, 
2.5902674198150635, -2.621769428253174, 2.2484069759477405, 1759502845628197964, 
2.588325262069702, -2.6194114685058594, 2.2585926757587362, 1759502845678634107, 
2.586635112762451, -2.6174631118774414, 2.2664407853347246, 1759502845719148210, 
2.584852457046509, -2.6151785850524902, 2.276243059331985, 1759502845768140901, 
2.5829548835754395, -2.6130025386810303, 2.2870994743411694, 1759502845818346826, 
2.5806381702423096, -2.61039400100708, 2.298899157648159, 1759502845879874152, 
2.5786185264587402, -2.6081011295318604, 2.308630279614313, 1759502845928308843, 
2.576425313949585, -2.6058080196380615, 2.3184772001233727, 1759502845978230891, 
2.574441909790039, -2.603536367416382, 2.3279490717663665, 1759502846028210421, 
2.572404384613037, -2.601473331451416, 2.338607697653343, 1759502846078400658, 
2.570768356323242, -2.5998330116271973, 2.347506940700515, 1759502846120191800, 
2.568751335144043, -2.5976946353912354, 2.357355912617466, 1759502846168304342, 
2.5657804012298584, -2.594862699508667, 2.3718659395385773, 1759502846239553854, 
2.5639142990112305, -2.5929601192474365, 2.379324910852665, 1759502846279774219, 
2.561764717102051, -2.590883255004883, 2.3881759873924633, 1759502846328223652, 
2.559657573699951, -2.589049816131592, 2.3979271492430123, 1759502846378424269, 
