x (m), y (m), th (rad), stamp, 
0.5059996843338013, 0.3653605282306671, 2.316443355504011, 1759503130057230458, 
0.5017160177230835, 0.36988526582717896, 2.3399246462276966, 1759503130105106504, 
0.4973886013031006, 0.3742755055427551, 2.364218743969631, 1759503130153348782, 
0.4928109049797058, 0.37884238362312317, 2.3872206305457966, 1759503130201253785, 
0.4878764748573303, 0.3834110200405121, 2.410285978345551, 1759503130249355409, 
0.4828569293022156, 0.3878876864910126, 2.4342589934734926, 1759503130297219358, 
0.4756565988063812, 0.3938175439834595, 2.4652206353076673, 1759503130361539629, 
0.4703083336353302, 0.3981650769710541, 2.4890652110662006, 1759503130409306046, 
0.46483108401298523, 0.40236714482307434, 2.512704636714454, 1759503130457295366, 
0.45921266078948975, 0.40626025199890137, 2.5372729366522067, 1759503130505137165, 
0.4536431133747101, 0.4100537896156311, 2.563227349859233, 1759503130554110993, 
0.44798508286476135, 0.4137199819087982, 2.5870527791702087, 1759503130601094455, 
0.4423310160636902, 0.4172337055206299, 2.6125032159133315, 1759503130649346963, 
0.43637600541114807, 0.4206320643424988, 2.636179909667876, 1759503130695949683, 
0.42761242389678955, 0.425401508808136, 2.668409345756619, 1759503130761177376, 
0.4210346043109894, 0.4287494122982025, 2.6929397585304518, 1759503130809179437, 
0.4143289625644684, 0.4318905770778656, 2.7168509990530243, 1759503130857172026, 
0.4073789119720459, 0.4348738193511963, 2.7417857639571817, 1759503130906107367, 
0.40059199929237366, 0.43769362568855286, 2.76491668235231, 1759503130953062203, 
0.393627792596817, 0.4402723014354706, 2.789638721896338, 1759503131001102945, 
0.3862062096595764, 0.44293883442878723, 2.8139960523635597, 1759503131049135542, 
0.37895920872688293, 0.44534558057785034, 2.8375096433295988, 1759503131097715963, 
0.36900195479393005, 0.4483160972595215, 2.8687453118733286, 1759503131161562148, 
0.36139020323753357, 0.45027658343315125, 2.892369756578966, 1759503131209311436, 
0.35388270020484924, 0.45211514830589294, 2.9166190245501555, 1759503131257016609, 
0.3461376130580902, 0.4537396728992462, 2.940850718415038, 1759503131306303914, 
0.3383989930152893, 0.45519790053367615, 2.9642906240797933, 1759503131353065921, 
0.3305424153804779, 0.45643123984336853, 2.987963427374961, 1759503131401117260, 
0.32255157828330994, 0.45766356587409973, 3.0115494568834107, 1759503131449424430, 
0.3117873966693878, 0.45868122577667236, 3.042688840793821, 1759503131513024861, 
0.3035690188407898, 0.4593450427055359, 3.0671331743292014, 1759503131561746715, 
0.29526782035827637, 0.45985180139541626, 3.092166901627525, 1759503131609104452, 
0.287110298871994, 0.46019020676612854, 3.1172671335898796, 1759503131657483936, 
0.2786445617675781, 0.4602593779563904, -3.1402816773731193, 1759503131706286427, 
0.27008867263793945, 0.4601910412311554, -3.1171250388565266, 1759503131753081475, 
0.26156777143478394, 0.4598516821861267, -3.0929393817367585, 1759503131801108907, 
0.2532026469707489, 0.45933759212493896, -3.0694262912688197, 1759503131849124576, 
0.24208347499370575, 0.4583512842655182, -3.036849731435465, 1759503131913790152, 
0.23388461768627167, 0.4573734700679779, -3.0120418152520205, 1759503131961464291, 
0.22558215260505676, 0.45620763301849365, -2.9883937904511075, 1759503132009355718, 
0.21704278886318207, 0.454799085855484, -2.9646670755108127, 1759503132056918507, 
0.20855681598186493, 0.4531806409358978, -2.9404372933591003, 1759503132106110011, 
