acc_x (m/s^2), acc_y (m/s^2), angular_z (rad/s), stamp, 
-0.03342771530151367, -0.0027466416358947754, 1.4804016029063857e-10, 1759502837461997433, 
0.008050203323364258, -0.002851247787475586, 1.950344617366854e-10, 1759502837490018789, 
-0.002629697322845459, 0.0024309158325195312, 2.214698840696378e-10, 1759502837519532829, 
-0.01508951187133789, -0.010061800479888916, 1.4070486448536317e-10, 1759502837542232647, 
-0.015008151531219482, -0.029893696308135986, 3.370696289520908e-10, 1759502837579524068, 
0.0028684139251708984, 0.011285603046417236, 1.9850238974725256e-06, 1759502837609554618, 
-0.011429190635681152, -0.036875009536743164, 1.8563613721739977e-10, 1759502837638616880, 
-0.03288531303405762, 0.020640015602111816, 9.273942224318912e-11, 1759502837670389411, 
0.014040827751159668, 0.0008854866027832031, 9.778287868579221e-11, 1759502837702250150, 
0.030222296714782715, 0.011575043201446533, 1.3034543708530377e-10, 1759502837728956682, 
0.012091755867004395, -0.01012718677520752, 1.2401751104989972e-10, 1759502837760146687, 
-0.02219444513320923, -0.04034990072250366, 8.33279554180089e-11, 1759502837790033528, 
-0.02400273084640503, 0.0010893940925598145, 1.242532784167955e-11, 1759502837820125038, 
0.010177373886108398, -0.009437501430511475, -5.2692535426165175e-11, 1759502837848952101, 
0.029717624187469482, 0.006743669509887695, -6.715033997772874e-11, 1759502837880149046, 
0.011494994163513184, -0.00013369321823120117, -6.90849215654847e-11, 1759502837911756630, 
-0.02994781732559204, 0.014475762844085693, -7.210598040791046e-11, 1759502837942998655, 
0.0437009334564209, -0.006986498832702637, -1.2339966762034542e-10, 1759502837980101668, 
0.03266829252243042, -0.010446131229400635, -3.956105833275048e-11, 1759502838010206430, 
0.010772764682769775, -0.022832214832305908, 1.0772457571698494e-11, 1759502838040188145, 
-0.03420525789260864, 0.0045732855796813965, 6.324987938051178e-11, 1759502838071810171, 
-0.025005578994750977, 0.006787538528442383, 1.937116011102157e-11, 1759502838103604351, 
0.007424652576446533, -0.02358710765838623, -6.882614533658406e-11, 1759502838130411646, 
0.01998215913772583, 0.02147775888442993, -1.9922595283818705e-06, 1759502838160330668, 
-0.017990410327911377, -0.01809591054916382, -1.9829459906203274e-06, 1759502838190388634, 
-0.025048792362213135, 0.003402888774871826, -1.972030802262391e-06, 1759502838220612960, 
0.021897196769714355, 0.0051888227462768555, -6.026154065362034e-11, 1759502838250475957, 
0.02377033233642578, -0.007649838924407959, -8.968265931637268e-11, 1759502838280542869, 
-0.028146207332611084, -0.0184057354927063, -1.164843857599742e-10, 1759502838311367784, 
-0.01893371343612671, -0.011251270771026611, -1.8503791327585904e-10, 1759502838342308345, 
-0.007867038249969482, 0.019195616245269775, -2.3606686738811157e-10, 1759502838370639896, 
-0.0006076693534851074, 0.009721100330352783, -2.0451117241506434e-06, 1759502838399787713, 
-0.02238774299621582, -0.003316044807434082, -5.319748013063021e-11, 1759502838429950191, 
-0.024526596069335938, -0.026904284954071045, 1.2169108806231545e-11, 1759502838460729782, 
-0.0049242377281188965, 0.01409757137298584, 1.672427646958769e-11, 1759502838490768363, 
0.022137880325317383, -0.0002390742301940918, 2.4659020616205007e-11, 1759502838520849672, 
0.03824973106384277, 0.013721764087677002, 3.556166384724831e-11, 1759502838551360901, 
0.022164642810821533, 0.022832632064819336, 4.256929057095863e-11, 1759502838584023931, 
-0.017061889171600342, 0.03551071882247925, 5.839240802344373e-11, 1759502838611042884, 
-0.01848822832107544, 0.01551663875579834, 1.182338952020881e-10, 1759502838641181578, 
0.019584953784942627, 0.015275418758392334, 2.2426320077800418e-10, 1759502838671147369, 
-0.005315840244293213, -0.0009585022926330566, 2.0159053083783233e-10, 1759502838691295371, 
-0.03362572193145752, -0.008179783821105957, 1.4885521193969202e-06, 1759502838731351604, 
-0.02060037851333618, 0.018753349781036377, 4.825365396670781e-10, 1759502838761438568, 
-0.040043771266937256, 0.014906764030456543, 6.221665398396309e-10, 1759502838791391674, 
-0.0345115065574646, -0.015770256519317627, 6.809913449149534e-10, 1759502838823433644, 
-0.003842651844024658, -0.012296974658966064, 8.394514844300407e-10, 1759502838851428694, 
0.01432490348815918, 0.003899097442626953, 8.002613730635606e-10, 1759502838881353778, 
0.050294458866119385, -0.006909370422363281, 1.983368898048318e-06, 1759502838911417587, 
0.055406033992767334, 0.007326722145080566, 1.9677934129457303e-06, 1759502838941718505, 
0.03339815139770508, -0.02126234769821167, 5.386435161841275e-10, 1759502838971577502, 
-0.011719882488250732, 0.012890994548797607, 3.801648794155288e-10, 1759502839001553206, 
-0.006461143493652344, -0.007042944431304932, 3.2664348449473237e-10, 1759502839032244778, 
-0.02819383144378662, 0.009172379970550537, 1.910214814342011e-06, 1759502839063452639, 
-0.017750680446624756, -0.010702848434448242, 1.9707333273587683e-06, 1759502839093700527, 
-0.0071579813957214355, -0.03571629524230957, 2.1144015690391364e-06, 1759502839121892099, 
-0.005386710166931152, 0.02718585729598999, 5.58490244344266e-11, 1759502839142951410, 
0.023505449295043945, 0.018329322338104248, 9.68918215665898e-11, 1759502839174132946, 
0.03600221872329712, -0.0015864372253417969, 1.4086053193443745e-10, 1759502839211003196, 
-0.0017412304878234863, -0.03201955556869507, 7.081110167068544e-11, 1759502839240931463, 
-0.008831501007080078, -0.015686511993408203, 5.892540727771003e-11, 1759502839270936312, 
0.013030469417572021, 0.01855182647705078, 6.600016747578267e-11, 1759502839303461355, 
-0.017434418201446533, -0.019189774990081787, 7.902799463493695e-11, 1759502839334550200, 
-0.026459991931915283, -0.010322809219360352, 8.525769859335114e-11, 1759502839362229858, 
-0.022633850574493408, -0.0064193010330200195, 6.703783839405133e-11, 1759502839392183594, 
0.0013987421989440918, 0.01542896032333374, 0.0003909789535649051, 1759502839414898656, 
0.06550687551498413, 0.013531327247619629, 3.345624259292017e-05, 1759502839452304885, 
0.8235980272293091, 0.5242325663566589, 0.07944506003136473, 1759502839482197993, 
1.986261248588562, -0.08634257316589355, 0.1977842090933656, 1759502839512329835, 
0.28528159856796265, -0.8167381882667542, 0.18594207426322668, 1759502839543404185, 
0.08744817972183228, 0.10122531652450562, 0.19470328181654675, 1759502839575153704, 
-0.417599618434906, 0.6764596104621887, 0.1500250114711376, 1759502839602321758, 
-0.23276090621948242, -0.2779552936553955, 0.12098100203352999, 1759502839632472455, 
-0.9209913611412048, -0.23109203577041626, 0.14286752100988437, 1759502839655765123, 
0.22060108184814453, 0.14383530616760254, 0.24960233934615877, 1759502839683076256, 
-0.3416261076927185, 0.49170535802841187, 0.2396035819544617, 1759502839713354519, 
0.3638320565223694, -0.1197272539138794, 0.2391013559029256, 1759502839743049567, 
-0.06775736808776855, -0.44576817750930786, 0.23829516920965854, 1759502839773086433, 
0.34371352195739746, -0.18981778621673584, 0.23039443455886882, 1759502839803025062, 
-0.053402483463287354, 0.4781051278114319, 0.20901083300121318, 1759502839833079661, 
0.3405919075012207, 0.13390648365020752, 0.18443010032774723, 1759502839863639836, 
-0.1474395990371704, -0.4097241163253784, 0.15802955519847775, 1759502839896175484, 
-0.14561104774475098, 0.002947986125946045, 0.1790548086235349, 1759502839923091622, 
-0.2538260221481323, 0.3117362856864929, 0.19640228457354159, 1759502839953187575, 
-0.058644115924835205, 0.11680907011032104, 0.22245025598798748, 1759502839983218197, 
0.08447092771530151, -0.12365931272506714, 0.2561884943254839, 1759502840011955631, 
0.33542144298553467, -0.18269681930541992, 0.22996489166435558, 1759502840043059736, 
0.03755819797515869, 0.11310577392578125, 0.19520552533167532, 1759502840073002925, 
-0.015457689762115479, 0.10094821453094482, 0.18768120207873581, 1759502840103762487, 
0.0027057528495788574, 0.032891035079956055, 0.18466463497887528, 1759502840135712974, 
0.29918140172958374, -0.21013367176055908, 0.2121007962767206, 1759502840163383634, 
0.20563554763793945, -0.1931399703025818, 0.18235553657717868, 1759502840183689795, 
-0.42105764150619507, -0.00466310977935791, 0.1622381523762623, 1759502840215995165, 
0.14879536628723145, 0.20602506399154663, 0.20900820704914794, 1759502840243304100, 
-0.2804109454154968, 0.16037732362747192, 0.22234036798505283, 1759502840273306037, 
0.28094249963760376, -0.2536991834640503, 0.22794085271431527, 1759502840303274479, 
-0.21430057287216187, -0.008102178573608398, 0.2041935380830132, 1759502840333323595, 
0.35789650678634644, 0.024752438068389893, 0.20798095502265762, 1759502840363518004, 
-0.0100172758102417, 0.13361340761184692, 0.20951627136614048, 1759502840393788740, 
-0.03196549415588379, -0.09221601486206055, 0.20414834983961005, 1759502840423909242, 
-0.06847429275512695, -0.09878987073898315, 0.16753656021892535, 1759502840454947452, 
0.01399451494216919, 0.23250311613082886, 0.1681766191020728, 1759502840483599997, 
0.015370965003967285, 0.22057253122329712, 0.19158550567244936, 1759502840513710123, 
-0.13689517974853516, -0.20231813192367554, 0.21051579162322467, 1759502840543811553, 
-0.0011767745018005371, -0.20398348569869995, 0.21103279664056934, 1759502840573670386, 
0.05745655298233032, 0.16723018884658813, 0.20763635109312326, 1759502840603826687, 
0.22243475914001465, 0.06003230810165405, 0.22675476791924162, 1759502840633744887, 
-0.06232339143753052, -0.04315531253814697, 0.22076976595642187, 1759502840662788898, 
0.04595750570297241, -0.18373751640319824, 0.18427991403832897, 1759502840695752944, 
-0.13876056671142578, -0.03877735137939453, 0.17710171504788685, 1759502840726682890, 
-0.0035149455070495605, 0.08121657371520996, 0.19815047775592565, 1759502840754256526, 
-0.06121343374252319, 0.1523696780204773, 0.19699302779822198, 1759502840784054750, 
0.1597754955291748, -0.14208179712295532, 0.205842586868, 1759502840814271114, 
-0.16473394632339478, -0.15351903438568115, 0.21587880263559733, 1759502840844258985, 
-0.03303331136703491, 0.08953326940536499, 0.20924423479701584, 1759502840874191794, 
0.1249951720237732, 0.13889974355697632, 0.21127579392477572, 1759502840904219714, 
-0.18408262729644775, 0.046868085861206055, 0.1950655557245047, 1759502840936539812, 
0.20736908912658691, -0.2435765266418457, 0.1923252815829386, 1759502840967517783, 
-0.05452573299407959, -0.14548254013061523, 0.21885285976435734, 1759502840994389833, 
0.03910362720489502, 0.2615787386894226, 0.1987160251776007, 1759502841024397715, 
-0.07965326309204102, 0.18430602550506592, 0.19155464497054345, 1759502841054644885, 
0.09052199125289917, -0.23150157928466797, 0.1778084675723576, 1759502841084471579, 
-0.24681049585342407, -0.1642652153968811, 0.1891268040642495, 1759502841104490714, 
0.3614978790283203, 0.11419534683227539, 0.20969854588004813, 1759502841144536268, 
-0.0244828462600708, 0.13268673419952393, 0.2084941602360325, 1759502841175806909, 
-0.05984759330749512, -0.0736045241355896, 0.1898516766822217, 1759502841207686432, 
0.029637634754180908, -0.1553640365600586, 0.2149369925186212, 1759502841234892743, 
0.09291201829910278, -0.09420269727706909, 0.1977101926230654, 1759502841264884412, 
-0.1266869306564331, 0.1292201280593872, 0.20170048569249707, 1759502841294785287, 
0.06509929895401001, 0.05684840679168701, 0.18500184951140736, 1759502841325085189, 
