e, e_dot, e_int, stamp, 
-2.3561947516907655, 1.4170263430166826e-06, -0.26080153552065855, 1761310631132521854, 
-2.356162156366047, 0.00022204709112377504, -0.2605554285736657, 1761310631181767679, 
-2.3475104974411893, 0.05904344224201825, -0.2312635830027094, 1761310631230794344, 
-2.326665224433094, 0.19765613635362686, -0.23217771223085104, 1761310631280843022, 
-2.300664901010813, 0.3116941688668091, -0.23292705547476894, 1761310631330980313, 
-2.2752457925410488, 0.38077985683076565, -0.20912253149177534, 1761310631371731931, 
-2.2341538029939576, 0.48051158182999315, -0.20657190872477174, 1761310631421980292, 
-2.1304599201491388, 0.6258540036847089, -0.3277715500866343, 1761310631519824620, 
-1.9827516139810544, 0.7852330513618598, -0.4481753535654846, 1761310631633804567, 
-1.649267269615889, 0.8985202267026476, -0.6765982332786736, 1761310631872067946, 
-1.569977282646461, 0.915049151208691, -0.5153323931873769, 1761310631930997631, 
-1.5060129100935167, 0.875295600728354, -0.17150608310222837, 1761310631980954764, 
-1.4391640778807147, 0.8642231961807721, -0.1518565942494825, 1761310632031895575, 
-1.381364602730007, 0.8481376073170086, -0.14111892243844257, 1761310632078805844, 
-1.3198656587228363, 0.8155221714123814, -0.13463196475420186, 1761310632129445678, 
-1.2755693793868774, 0.7575926549052432, -0.12261047012337044, 1761310632171300172, 
-1.2241145788001246, 0.6875796807080334, -0.11851289257110445, 1761310632222529605, 
-1.126413960708192, 0.6723617219735112, -0.1785323198323078, 1761310632319006321, 
-1.0095987455035251, 0.6801681073959448, -0.23535482683830788, 1761310632432659883, 
-0.9097602334446535, 0.688482966015091, -0.2130734878034288, 1761310632528877666, 
-0.8274292413945099, 0.6432671985395809, -0.17258931689639403, 1761310632621159290, 
-0.7408050301211371, 0.5922326972091957, -0.15711676581206288, 1761310632719092090, 
-0.6373366373905456, 0.6030739907262922, -0.15426308962727928, 1761310632830986717, 
-0.5557765145951428, 0.58745565318747, -0.13489714096606414, 1761310632928351937, 
-0.4835137605027988, 0.5385566982160098, -0.10632506729122827, 1761310633021234887, 
-0.41123850862916456, 0.49784144469472597, -0.09374906248130971, 1761310633122244806, 
-0.34329718611100457, 0.44715425996560415, -0.08647915509533834, 1761310633230788281, 
-0.2922780839552943, 0.383683488211686, -0.07177709879895366, 1761310633327946432, 
-0.24613558149198456, 0.34068876250377705, -0.05584436649073221, 1761310633420797397, 
-0.19750885544557173, 0.32506950079053537, -0.047718694232421886, 1761310633522472457, 
-0.1525930614659754, 0.2976208073463701, -0.041738349604584266, 1761310633630806075, 
-0.12013778881163795, 0.2505281096289957, -0.03207760952860357, 1761310633727118784, 
-0.09285997914304778, 0.20910584114851435, -0.023186276745157074, 1761310633821070230, 
-0.06785809861333414, 0.17170711497580562, -0.0192085496306841, 1761310633932297510, 
-0.04732789430569051, 0.14429487997628174, -0.014554997523850982, 1761310634030951691, 
-0.02988065604969581, 0.1264862350407284, -0.00969397509468073, 1761310634132770365, 
-0.01863364259062017, 0.09963710603335231, -0.006069758663758049, 1761310634220943963, 
-0.006261340891663192, 0.08367074719752486, -0.0034397121121542908, 1761310634321159518, 
0.004818517493920815, 0.07482960528851938, -0.0014045660767851966, 1761310634430826431, 
0.010852301741519188, 0.053797467300183976, 0.0006575010998396423, 1761310634530788918, 
0.013418465646726663, 0.029610207895874024, 0.0018432693762720088, 1761310634620924199, 
0.017458853036558697, 0.022963287828234303, 0.0026442121983231174, 1761310634720884982, 
0.02155824367076331, 0.026371068889728493, 0.0035989329124391425, 1761310634826830234, 
0.022699044450560812, 0.016521734923529385, 0.004338193969276192, 1761310634931763071, 
0.022993153317269588, 0.004716975745378768, 0.0043628039049625695, 1761310635021452179, 
0.022844014841740812, 0.0006435784824874413, 0.004575649579708624, 1761310635132050601, 
0.021156516501589895, -0.006085935948171643, 0.0046983842102086846, 1761310635231847423, 
0.02075938394272603, -0.006961287225534435, 0.00431120558555891, 1761310635331766995, 
0.02011590291210341, -0.0037129775250553435, 0.003923220012817748, 1761310635421583323, 
0.018078572011288152, -0.009212504212258511, 0.0037205562594154733, 1761310635521095887, 
0.016739578976749048, -0.010891122407148832, 0.003831901271538429, 1761310635630847031, 
0.013624791693980232, -0.014354463214521745, 0.0034018856267616984, 1761310635731769647, 
0.012787503351005203, -0.013412428532631268, 0.0027364238341688516, 1761310635821088398, 
0.010289636238864475, -0.011456429353358557, 0.002315315814965452, 1761310635921022561, 
0.008611073801968683, -0.013416837595228243, 0.00221780495641186, 1761310636031053371, 
0.006910513546340535, -0.010711715507606301, 0.0018134649762971532, 1761310636131798889, 
0.007084747189663343, -0.00497764143776153, 0.0014335527482251514, 1761310636221294661, 
0.007185896722339713, 0.000986078613691973, 0.0013379803280790246, 1761310636321304160, 
0.006632732724105583, -0.0013461139543967694, 0.0014601185562244073, 1761310636430847201, 
0.006293947649195886, -0.002801814433243339, 0.001411239659659128, 1761310636531805229, 
0.004030075609205319, -0.009542486192282394, 0.0010769752340322328, 1761310636621386341, 
0.00254997338369245, -0.012885504915919657, 0.0008589628444892689, 1761310636731967510, 
0.002623901172368104, -0.0042123767864012205, 0.0006426329591196163, 1761310636830850630, 
0.0030326681033114866, 0.0015992106209186873, 0.0005465916584158838, 1761310636931780640, 
0.0017077020396163434, -0.003501437616942125, 0.00047122980670183937, 1761310637022816591, 
0.002327995808669492, -0.0027552774155877244, 0.0004468988014843693, 1761310637121456219, 
0.002282712814403176, 0.001959440182754813, 0.0004402706776146212, 1761310637231858406, 
0.00222432762591529, -0.0003334331772579262, 0.0004769428920862248, 1761310637330793613, 
0.002969394376162615, 0.00252771238374818, 0.0004737421264723719, 1761310637421952537, 
0.0039065133722751, 0.005547700299624055, 0.0006121453994564847, 1761310637532594569, 
0.002960177790029217, -0.0003868883616263222, 0.0006849408328747695, 1761310637630859067, 
0.002501942029648596, -0.004723555811529596, 0.0006220572950027301, 1761310637731788181, 
0.0051472156647669465, 0.008279619551122204, 0.0006753500557302609, 1761310637821827688, 
0.003967831719847048, 0.00582370342529933, 0.000732185784701428, 1761310637920869644, 
-0.0006081820610739364, -0.017829994747522337, 0.0005928994224069573, 1761310638030917429, 
-0.0002470992598846422, -0.012667503029754786, 0.0002188346100282194, 1761310638131791154, 
0.0003948222827814263, 0.0031293528286099044, -3.2445137953734494e-05, 1761310638242305209, 
0.002056622179617662, 0.008921111387400019, 0.0001394747764387286, 1761310638321609123, 
0.0006144334052100575, 0.0027025692173022857, 0.00019576821584823753, 1761310638433866867, 
-0.0006481107482958492, -0.008669459369649602, 0.00014038332437168788, 1761310638529795706, 
-0.0007002438713570314, -0.004573870982973303, -4.6228388960868476e-05, 1761310638622831519, 
0.0012619208136537274, 0.00579311153692336, -5.831730119688325e-06, 1761310638732207137, 
0.0006716002923230491, 0.004005534049152705, 8.593473180948192e-05, 1761310638831871456, 
-0.0014854312624024146, -0.009316515128215559, 2.9513204092216838e-05, 1761310638929800574, 
-0.0007701456104136639, -0.00475151969376161, -0.00010029950218169409, 1761310639021835443, 
-0.0014753166652381466, 0.00021178978565513108, -0.00023734248003082992, 1761310639120646931, 
-0.001578109238954184, -0.0026869128856332313, -0.00026769287080814606, 1761310639231869075, 
-0.0021281186452499767, -0.002199943237018543, -0.0003594774461605624, 1761310639328776443, 
-0.0028911084535954146, -0.0046081675872573615, -0.00041901571239024983, 1761310639422407661, 
-0.002017195594637311, -5.9085594603533464e-05, -0.00047673909857266815, 1761310639532035593, 
-0.0014892221443010278, 0.004410001332609792, -0.00044789949231484013, 1761310639632441733, 
-0.0034446903332607803, -0.0049907109016001285, -0.00045660785796657977, 1761310639729101091, 
-0.0023528376261814365, -0.0028296707964002624, -0.00046064472034372826, 1761310639822092008, 
-0.0034151014590912965, 0.0004301439415817492, -0.0005976926230545317, 1761310639923733675, 
-0.0019790930633019066, 0.0009218917746082796, -0.0005430472684063928, 1761310640032384385, 
-0.00248670493150982, 0.002634614546397357, -0.0005364108363948883, 1761310640127927691, 
-0.0011864956515483804, 0.0028041150135256648, -0.00035849586348765764, 1761310640222658928, 
-0.0014250996611426814, 0.003775490042183919, -0.0003300306812038712, 1761310640322128110, 
-0.0007971028942055369, 0.0011081172976911934, -0.00023769861116866128, 1761310640431857804, 
-0.001506470819371053, -0.0005559981498835237, -0.000255669417248217, 1761310640527833511, 
-0.0011226601668949954, -0.0011043704518823273, -0.00021710090233574198, 1761310640621950696, 
-0.002060091679433107, -0.0014859127362417729, -0.0003187755201089517, 1761310640731774895, 
-0.002057021768689271, -0.002835024812452861, -0.0003666316075219621, 1761310640831863357, 
-0.0019670236736373248, 0.0003261522344844942, -0.00039555961523059187, 1761310640926819619, 
-0.0005417999054175837, 0.005308048702557223, -0.00028935459093370623, 1761310641021984508, 
-0.0023330745350449433, -0.0004166899244696908, -0.0003317624784742946, 1761310641132376905, 
-0.003856469844242927, -0.010451290994992852, -0.00047365438382762734, 1761310641233080998, 
-0.0033785163839650245, -0.0034457173892083665, -0.0006394002517970387, 1761310641332856480, 
-0.005133552703454836, -0.004943073407727566, -0.0007801625338901204, 1761310641422310107, 
-0.005145502137091196, -0.006576207163010712, -0.0009058125986560815, 1761310641531825810, 
-0.004608292740635456, 0.0017531390592538077, -0.0010400405827140358, 1761310641631892219, 
-0.005858764770462432, -0.002340194053199528, -0.0010460392169949599, 1761310641732825372, 
-0.004967259664761414, -0.0009396090148368532, -0.0009985314739339476, 1761310641825978837, 
-0.00475466190578322, 0.003958832064960938, -0.0009625658796077053, 1761310641918163654, 
-0.006253726163254925, -0.0037847114925189875, -0.0010752845948921244, 1761310642027902029, 
-0.00528909405737954, -0.0013478392167354536, -0.0011410684555433661, 1761310642128208699, 
-0.004925606367850666, 0.004474542131437624, -0.0010747873123629142, 1761310642223692557, 
-0.006757908208497643, -0.004378585948656739, -0.0011520540729316746, 1761310642331840462, 
-0.006501488845760406, -0.004794472694300336, -0.001262921179851978, 1761310642432038052, 
-0.005981425772707993, 0.002589781077436453, -0.0012828100744779933, 1761310642531854269, 
-0.006057729208821971, 0.0014544642036035443, -0.0011737633479696227, 1761310642621960801, 
-0.0043117739390270415, 0.0049663856454963675, -0.0010954533906841343, 1761310642732843472, 
-0.0023320109931486144, 0.01190984192912016, -0.0008889039384167171, 1761310642831913078, 
-0.0026960503680997228, 0.005446788927355866, -0.0006195202884083307, 1761310642931836367, 
-0.004306842615236839, -0.00712348509625018, -0.0005936641806734777, 1761310643022701601, 
-0.002965447872837146, -0.001406053795130106, -0.0006318626735915357, 1761310643121997202, 
-0.001350057160857343, 0.009402062190509921, -0.000601287891940081, 1761310643231909551, 
-0.0029747536827082754, -0.000518873636314636, -0.0005100043884448505, 1761310643331868103, 
-0.004944613558536037, -0.012702470772052353, -0.0005873633062923696, 1761310643422006567, 
-0.004725570797743828, -0.006553950435214557, -0.0008011544479065389, 1761310643521941264, 
-0.002466452418361076, 0.007578185464476216, -0.0008491864937160622, 1761310643631913111, 
-0.004306567965232322, 0.0007096989222849572, -0.000804534424320372, 1761310643731845524, 
