x, y, theta, stamp, 
-0.2129869908094406, -0.5825950503349304, -2.6714072258371124, 1761310634720884982, 
-0.23212192952632904, -0.5922935009002686, -2.6750492796792296, 1761310634826830234, 
-0.25092002749443054, -0.6018860340118408, -2.6757857353513352, 1761310634931763071, 
-0.2664594352245331, -0.609868049621582, -2.6757857353513352, 1761310635021452179, 
-0.28518736362457275, -0.61961829662323, -2.675407443230833, 1761310635132050601, 
-0.3015877902507782, -0.6279476284980774, -2.673275921557268, 1761310635231847423, 
-0.31811949610710144, -0.6361808776855469, -2.672224009975154, 1761310635331766995, 
-0.3321496248245239, -0.643610417842865, -2.6715149445170403, 1761310635421583323, 
-0.34814518690109253, -0.6518495678901672, -2.669123438402766, 1761310635521095887, 
-0.36426594853401184, -0.66058748960495, -2.667941055280284, 1761310635630847031, 
-0.3791195750236511, -0.668441653251648, -2.6647309552508878, 1761310635731769647, 
-0.3920963704586029, -0.6752694249153137, -2.6637631067574885, 1761310635821088398, 
-0.40631452202796936, -0.6828468441963196, -2.6612421139353835, 1761310635921022561, 
-0.4214804470539093, -0.6910290718078613, -2.659671714944646, 1761310636031053371, 
-0.4347110092639923, -0.6980686783790588, -2.6579347322343665, 1761310636131798889, 
-0.44661247730255127, -0.7043015360832214, -2.6579347322343665, 1761310636221294661, 
-0.4597088098526001, -0.7112292051315308, -2.6579347322343665, 1761310636321304160, 
-0.47322675585746765, -0.7185208201408386, -2.6574799774679003, 1761310636430847201, 
-0.4855586588382721, -0.7251355648040771, -2.6571793611579246, 1761310636531805229, 
-0.4962942898273468, -0.730888307094574, -2.6549413234236656, 1761310636621386341, 
-0.5091368556022644, -0.7380089163780212, -2.6538722509342714, 1761310636731967510, 
-0.5207207202911377, -0.7441461086273193, -2.6538722509342714, 1761310636830850630, 
-0.5317753553390503, -0.7502888441085815, -2.654682386091018, 1761310636931780640, 
-0.5416848659515381, -0.7554960250854492, -2.653225423250532, 1761310637022816591, 
-0.5525245666503906, -0.7611834406852722, -2.653679777031181, 1761310637121456219, 
-0.5638050436973572, -0.7672690749168396, -2.653750965320149, 1761310637231858406, 
-0.573790431022644, -0.772614598274231, -2.6537251635390255, 1761310637330793613, 
-0.582850456237793, -0.7772981524467468, -2.654190314213475, 1761310637421952537, 
-0.5934410095214844, -0.7830708026885986, -2.6553546987879826, 1761310637532594569, 
-0.6027337908744812, -0.788084089756012, -2.6545159447443667, 1761310637630859067, 
-0.6121375560760498, -0.7929859757423401, -2.6538280912421635, 1761310637731788181, 
-0.6203405261039734, -0.7973332405090332, -2.6564100010643865, 1761310637821827688, 
-0.6288136839866638, -0.8021249771118164, -2.6557940727629883, 1761310637920869644, 
-0.6375569701194763, -0.8070690631866455, -2.651826588162197, 1761310638030917429, 
-0.6461101770401001, -0.8117038011550903, -2.6523678137191053, 1761310638131791154, 
-0.655182957649231, -0.8164488673210144, -2.652823646618938, 1761310638242305209, 
-0.6616402864456177, -0.8196459412574768, -2.6539323257690732, 1761310638321609123, 
-0.669786810874939, -0.8241322636604309, -2.6528298529485426, 1761310638433866867, 
-0.6773881912231445, -0.8284276723861694, -2.6521639455070516, 1761310638529795706, 
-0.6843882203102112, -0.8322611451148987, -2.6523852613982903, 1761310638622831519, 
-0.6923179030418396, -0.8361227512359619, -2.65345376266959, 1761310638732207137, 
-0.6995435357093811, -0.8399468064308167, -2.6528000460273433, 1761310638831871456, 
-0.706001341342926, -0.8437846302986145, -2.651697453780338, 1761310638929800574, 
-0.7124736905097961, -0.8470373153686523, -2.651907375202986, 1761310639021835443, 
-0.7189779877662659, -0.8504467606544495, -2.6510612904545736, 1761310639120646931, 
-0.7262060642242432, -0.8545106053352356, -2.65157701078461, 1761310639231869075, 
-0.7322550415992737, -0.8577713966369629, -2.651162351040273, 1761310639328776443, 
-0.7380022406578064, -0.8608916401863098, -2.650599657342653, 1761310639422407661, 
-0.7448109984397888, -0.8646242618560791, -2.6518328079444844, 1761310639532035593, 
-0.7507947087287903, -0.8676744103431702, -2.651972048994984, 1761310639632441733, 
-0.7562479972839355, -0.8708900809288025, -2.6510412970744253, 1761310639729101091, 
-0.7619364857673645, -0.8736264109611511, -2.6512258290592268, 1761310639822092008, 
-0.7668535709381104, -0.8765342831611633, -2.651160219352993, 1761310639923733675, 
-0.773098886013031, -0.8795841932296753, -2.651710761394627, 1761310640032384385, 
-0.7780216336250305, -0.882507860660553, -2.652297572366969, 1761310640127927691, 
-0.7828480005264282, -0.884922981262207, -2.6530962619950405, 1761310640222658928, 
-0.7879403233528137, -0.8878194093704224, -2.653586234052024, 1761310640322128110, 
-0.7933880090713501, -0.8906477093696594, -2.654011735107091, 1761310640431857804, 
-0.7978014945983887, -0.8932045102119446, -2.6541561877281885, 1761310640527833511, 
-0.8022140264511108, -0.8954102993011475, -2.6540468321395863, 1761310640621950696, 
-0.8072094321250916, -0.8982846736907959, -2.6540534907133218, 1761310640731774895, 
-0.811765193939209, -0.9005905389785767, -2.6536505009778306, 1761310640831863357, 
-0.8160279393196106, -0.9031180739402771, -2.654915639637501, 1761310640926819619, 
-0.8201026916503906, -0.9050954580307007, -2.6556081612726943, 1761310641021984508, 
-0.8244208693504333, -0.9076715707778931, -2.6551458309064464, 1761310641132376905, 
-0.8281536102294922, -0.9098156094551086, -2.6544486948144965, 1761310641233080998, 
-0.8320479393005371, -0.9117569327354431, -2.6544486948144965, 1761310641332856480, 
-0.8353673219680786, -0.9136612415313721, -2.6534569328964235, 1761310641422310107, 
-0.8395638465881348, -0.9157266020774841, -2.652783140659181, 1761310641531825810, 
-0.8434333801269531, -0.9176518321037292, -2.652783140659181, 1761310641631892219, 
-0.8468063473701477, -0.9196702837944031, -2.652783140659181, 1761310641732825372, 
-0.8500328660011292, -0.9211787581443787, -2.652715903240387, 1761310641825978837, 
-0.8533880114555359, -0.9229724407196045, -2.6530901889698586, 1761310641918163654, 
-0.8571905493736267, -0.9252071976661682, -2.652892384527904, 1761310642027902029, 
-0.8601417541503906, -0.9266575574874878, -2.653322666627787, 1761310642128208699, 
-0.8634413480758667, -0.9283174276351929, -2.6532815863408867, 1761310642223692557, 
-0.8666133284568787, -0.9302939176559448, -2.6532815863408867, 1761310642331840462, 
-0.8693411946296692, -0.9316768050193787, -2.6532815863408867, 1761310642432038052, 
-0.8725056648254395, -0.9332470893859863, -2.6532815863408867, 1761310642531854269, 
-0.8754721283912659, -0.9346957206726074, -2.6525466600531846, 1761310642621960801, 
-0.8785996437072754, -0.9361693263053894, -2.6532174832161517, 1761310642732843472, 
-0.881424069404602, -0.9374563097953796, -2.653889569630625, 1761310642831913078, 
-0.884228527545929, -0.9389894008636475, -2.653889569630625, 1761310642931836367, 
-0.8867499232292175, -0.9405510425567627, -2.653889569630625, 1761310643022701601, 
-0.8893292546272278, -0.9419036507606506, -2.6552212328870026, 1761310643121997202, 
-0.8923120498657227, -0.943247377872467, -2.6552212328870026, 1761310643231909551, 
-0.8950755000114441, -0.9449213743209839, -2.6552212328870026, 1761310643331868103, 
-0.8974063396453857, -0.9462190270423889, -2.6538178659347715, 1761310643422006567, 
-0.8999340534210205, -0.947516143321991, -2.6538178659347715, 1761310643521941264, 
-0.9031304121017456, -0.9490089416503906, -2.654591163646755, 1761310643631913111, 
-0.9057708382606506, -0.9506200551986694, -2.654591163646755, 1761310643731845524, 
-0.9081005454063416, -0.9519326090812683, -2.654591163646755, 1761310643822980764, 
-0.9109768271446228, -0.953266978263855, -2.654591163646755, 1761310643932450757, 
-0.9140481948852539, -0.9549319744110107, -2.6542318154706037, 1761310644031917596, 
