x, y, theta, stamp, 
5.558164540254179e-05, -9.919503112358534e-07, 6.641196761213101e-07, 4656000000, 
5.471628061587379e-05, -9.91539543345816e-07, 6.5670011794127e-07, 4690000000, 
5.4330655575814e-05, -9.906003334668381e-07, 6.535734686346014e-07, 4724000000, 
5.4457076634023357e-05, -9.902845178447518e-07, 6.549733281054606e-07, 4758000000, 
0.0035206567937183905, -9.987855189284822e-07, 2.5142223585152595e-06, 4826000000, 
0.01160904175100616, -1.016986250164571e-06, 2.073467742521833e-06, 4894000000, 
0.030650582804091418, 7.5408637227497e-05, 0.018488642552550286, 4996000000, 
0.05292663184426552, 0.0012342344630073589, 0.08374772880332836, 5098000000, 
0.07509325823968357, 0.0037895061745477085, 0.147151144868073, 5200000000, 
0.09705504334259989, 0.007748005369448988, 0.2110992126300828, 5302000000, 
0.11871573743348135, 0.013118144458564122, 0.27624952550817145, 5404000000, 
0.13998381814351452, 0.01989267140517187, 0.3405668532554745, 5506000000, 
0.16078615414072614, 0.02800164266521719, 0.40328293221582157, 5608000000, 
0.1810687987451073, 0.03736570800315319, 0.46073364394208693, 5710000000, 
0.20081325551876042, 0.04782431246743838, 0.5142580144011863, 5812000000, 
0.21366049694252645, 0.055360541433051864, 0.5483964029978843, 5880000000, 
0.23244462420605322, 0.06745390807690438, 0.5968218081145024, 5982000000, 
0.2506423758185409, 0.08042256803237603, 0.6425723554701294, 6084000000, 
0.2682484830903141, 0.09419577964846129, 0.6860362654015959, 6186000000, 
0.2852604339662234, 0.10870769686375387, 0.7270200978470773, 6288000000, 
0.30165442438661466, 0.12386495463919103, 0.7619113047056079, 6390000000, 
0.3176218205810144, 0.13956109586177246, 0.7915282667189962, 6492000000, 
0.3331456402336525, 0.15570740218006868, 0.8185410459861725, 6594000000, 
0.3482448658826916, 0.17225247984266487, 0.8434426628722883, 6696000000, 
0.3629381012910424, 0.18915187242411355, 0.8667106975350398, 6798000000, 
0.3725178490868466, 0.20059997583570022, 0.8816527193895224, 6866000000, 
0.38657530857755956, 0.2180327580453457, 0.90293383270454, 6968000000, 
0.4002749160373623, 0.23575956563305137, 0.9215946553971688, 7070000000, 
