x, y, theta, stamp, 
0.41588112711906433, 0.22474774718284607, 0.805675097366329, 1761313559845713296, 
0.4395926296710968, 0.2500527501106262, 0.8295353723516302, 1761313559958218142, 
0.46007850766181946, 0.2729496955871582, 0.8546606593766051, 1761313560055378182, 
0.47865647077560425, 0.29483893513679504, 0.884333373052809, 1761313560146264910, 
0.4971943497657776, 0.3178277313709259, 0.8924924555257902, 1761313560243331165, 
0.5209523439407349, 0.3465127646923065, 0.8766050108893695, 1761313560362742479, 
0.5386205911636353, 0.36826732754707336, 0.8957937683265504, 1761313560451566824, 
0.5577424168586731, 0.39267289638519287, 0.9164496104107626, 1761313560551621639, 
0.5749691724777222, 0.4147200286388397, 0.8997332065106545, 1761313560642870468, 
0.5983832478523254, 0.443432480096817, 0.8796749588777779, 1761313560761916068, 
0.6166346669197083, 0.4654657244682312, 0.8776936383165478, 1761313560853603468, 
0.6347319483757019, 0.4875571131706238, 0.8779319473886449, 1761313560946129595, 
0.6551328897476196, 0.5114966630935669, 0.8556927036805991, 1761313561047067493, 
0.677955150604248, 0.5369302034378052, 0.8305748813802434, 1761313561156323173, 
0.6985142230987549, 0.5590918660163879, 0.8169536891837265, 1761313561254234235, 
0.7191434502601624, 0.5811100006103516, 0.8047005018515645, 1761313561352553193, 
0.7387462854385376, 0.6012019515037537, 0.7785825961768612, 1761313561441664421, 
0.7653012275695801, 0.6268589496612549, 0.7450989001723884, 1761313561562345139, 
0.7856598496437073, 0.6454785466194153, 0.7295617577500693, 1761313561651211693, 
0.8090723156929016, 0.66612708568573, 0.709135259878942, 1761313561751414591, 
0.8306388854980469, 0.6841603517532349, 0.6779978205453479, 1761313561842242312, 
0.8598141670227051, 0.7071232795715332, 0.6422305934192284, 1761313561962254447, 
0.882014811038971, 0.7233774065971375, 0.6246198636384787, 1761313562053217498, 
0.9075524806976318, 0.7413970828056335, 0.5980715460170066, 1761313562151247927, 
0.9310317039489746, 0.7570792436599731, 0.5662526168365487, 1761313562242286169, 
0.9626109600067139, 0.7764171361923218, 0.5279891488660358, 1761313562361324223, 
0.9868105053901672, 0.7902549505233765, 0.5043263244010111, 1761313562452220612, 
