e, e_dot, e_int, stamp, 
2.6876398041444465, -4.988040399206281e-08, 0.31113049411760824, 1761313557958201493, 
2.6876398041444465, 0.0, 0.23816454277250812, 1761313558001288755, 
2.6876398041444465, 0.0, 0.25299904055011835, 1761313558052335774, 
2.6876398041444465, 0.0, 0.26899164500697414, 1761313558101373463, 
2.686332630461066, -0.008561509546738991, 0.2685353025925139, 1761313558152266890, 
2.682570569678083, -0.036707886048727434, 0.2563241551197497, 1761313558196820414, 
2.6777915552518503, -0.06396612283518621, 0.23878924764539405, 1761313558241293225, 
2.6673415773617415, -0.08473421720172664, 0.3095626965993274, 1761313558312505811, 
2.659211735108167, -0.1094475037792595, 0.30944973887822397, 1761313558357273887, 
2.637345266175283, -0.13812808711274147, 0.3682034018838565, 1761313558451208005, 
2.6067165829584904, -0.17973537582904178, 0.5107894779915942, 1761313558551164231, 
2.5785752508269972, -0.20595219212326077, 0.49625834279304765, 1761313558641524264, 
2.5429237162493714, -0.20653190165223922, 0.5308038139962972, 1761313558757215865, 
2.513715792694781, -0.20633014339105107, 0.5335972070391701, 1761313558851183281, 
2.482478045594033, -0.20776076437816574, 0.4873878086502093, 1761313558951159442, 
2.4483934677869894, -0.20756980859209895, 0.5207120785018903, 1761313559061018450, 
2.4329856228866857, -0.20577853191778991, 0.3928241219091064, 1761313559111194101, 
2.405775918060888, -0.20200124320567903, 0.34298369163138703, 1761313559202219107, 
2.375130681608923, -0.20285638367923742, 0.4568663916621779, 1761313559301188508, 
2.3457572749584013, -0.1998584853288969, 0.4757779759627701, 1761313559402499905, 
2.3135705174144894, -0.19530042714909404, 0.49255675681724437, 1761313559511250203, 
2.2873209549708635, -0.1948403879374936, 0.4624623012668149, 1761313559602220224, 
2.2462893243822837, -0.19107487141860377, 0.5366047056379094, 1761313559746356324, 
2.2190070116570766, -0.1864205446391595, 0.5480718427427991, 1761313559845713296, 
2.188104532639593, -0.1830885602350911, 0.46986720130703413, 1761313559958218142, 
2.161156370986711, -0.18401178570794716, 0.4590450478917825, 1761313560055378182, 
2.136441624760987, -0.18309586249045048, 0.40653846622421946, 1761313560146264910, 
2.1115174506776353, -0.1762346537766574, 0.4015374555156727, 1761313560243331165, 
2.0799902879798244, -0.17359881043304104, 0.45661969831597427, 1761313560362742479, 
2.0565413104197234, -0.17600475280898567, 0.4336888703996369, 1761313560451566824, 
2.031041828225611, -0.17294927023228493, 0.38830869601976054, 1761313560551621639, 
2.008184937303446, -0.16844827115601704, 0.3887142153026234, 1761313560642870468, 
1.9776735725376384, -0.16892983374674375, 0.4217735403145475, 1761313560761916068, 
1.9541394048789538, -0.17099270978906325, 0.4172511935208993, 1761313560853603468, 
1.9308762203443472, -0.16936706331363396, 0.35999555160811436, 1761313560946129595, 
1.9050646764962984, -0.16904664820563245, 0.3733907467479627, 1761313561047067493, 
1.8767160728911556, -0.17172912298155799, 0.40025460278485503, 1761313561156323173, 
1.8515200334741573, -0.17226875969738276, 0.38901085663049645, 1761313561254234235, 
1.8264401950448754, -0.17080749291006406, 0.36333141390641577, 1761313561352553193, 
1.802930204973287, -0.17297132270254192, 0.34242810446502875, 1761313561441664421, 
1.7716104938272672, -0.17445095627852436, 0.377694097342884, 1761313561562345139, 
1.747951873507091, -0.1752505895940418, 0.3717712662557766, 1761313561651211693, 
1.7210312277556736, -0.17829590721577596, 0.33027871972612743, 1761313561751414591, 
1.696539100729201, -0.17943870197168832, 0.3289243012349228, 1761313561842242312, 
1.6638283553799207, -0.1807389128839129, 0.3571204555948809, 1761313561962254447, 
1.6392588974205458, -0.1808885654230535, 0.3515990332888078, 1761313562053217498, 
1.6112171127548929, -0.18538518509309151, 0.3095904946084998, 1761313562151247927, 
1.585669529017208, -0.18889219631851795, 0.3047878699525774, 1761313562242286169, 
1.551691949836417, -0.18868644898653286, 0.332521267263338, 1761313562361324223, 
1.5258766136219784, -0.18981432635160625, 0.3263247638400828, 1761313562452220612, 
1.4968893570982276, -0.19219330106716134, 0.28967586136909473, 1761313562551298117, 
1.46994151066623, -0.19672882720489637, 0.2839743251672927, 1761313562641844125, 
1.434638043763618, -0.19777875274571732, 0.3079955468051846, 1761313562761224998, 
